inventoryId,seriesId,podcastSeries,entityId,entityType,episodeNumber,episodeTitle,publicationDate,originalField,originalFieldIndex,originalLabel,originalUrl,normalizedUrl,canonicalUrlKey,platform,destinationType,mediaType,official,existingVerificationStatus,existingApprovalState,existingPreferredRank,existingPreferred,retiredDomainIndicator,reviewRequirement,inventoryTimestamp,inventoryGeneratorVersion,duplicateGroup,duplicateStatus,validationJobId
inv-01150,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-82,podcast_episode,82,"WEAPONIZED Episode #82 — Disclosure, Drones, and Competition for Crash Materials",2025-07-11,referenceSources,0,Official WEAPONIZED Episode #82 page,https://www.weaponizedpodcast.com/episodes-3/episode-82,https://weaponizedpodcast.com/episodes-3/episode-82,dc70db1dd3f917ce1afa,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00386,duplicate,media-audit-f55b04a103f13123
inv-01151,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-82,podcast_episode,82,"WEAPONIZED Episode #82 — Disclosure, Drones, and Competition for Crash Materials",2025-07-11,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00385,duplicate,media-audit-f5373714694eb696
inv-01152,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-83,podcast_episode,83,WEAPONIZED Episode #83 — Storming the Silence — Dave Foley and the Fight for UAP Transparency,2025-07-22,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-83,https://weaponizedpodcast.com/episodes-3/episode-83,74a4acc587e8fe2d87e5,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00388,authoritative,media-audit-9234ccd1a95c1990
inv-01153,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-83,podcast_episode,83,WEAPONIZED Episode #83 — Storming the Silence — Dave Foley and the Fight for UAP Transparency,2025-07-22,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00387,authoritative,media-audit-d8439a373d0aeb76
inv-01154,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-83,podcast_episode,83,WEAPONIZED Episode #83 — Storming the Silence — Dave Foley and the Fight for UAP Transparency,2025-07-22,mediaLinks,0,Open the official Episode #83 page,https://www.weaponizedpodcast.com/episodes-3/episode-83,https://weaponizedpodcast.com/episodes-3/episode-83,74a4acc587e8fe2d87e5,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00388,duplicate,media-audit-9234ccd1a95c1990
inv-01155,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-83,podcast_episode,83,WEAPONIZED Episode #83 — Storming the Silence — Dave Foley and the Fight for UAP Transparency,2025-07-22,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00387,duplicate,media-audit-d8439a373d0aeb76
inv-01156,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-83,podcast_episode,83,WEAPONIZED Episode #83 — Storming the Silence — Dave Foley and the Fight for UAP Transparency,2025-07-22,referenceSources,0,Official WEAPONIZED Episode #83 page,https://www.weaponizedpodcast.com/episodes-3/episode-83,https://weaponizedpodcast.com/episodes-3/episode-83,74a4acc587e8fe2d87e5,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00388,duplicate,media-audit-9234ccd1a95c1990
inv-01157,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-83,podcast_episode,83,WEAPONIZED Episode #83 — Storming the Silence — Dave Foley and the Fight for UAP Transparency,2025-07-22,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00387,duplicate,media-audit-d8439a373d0aeb76
inv-01158,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-84,podcast_episode,84,WEAPONIZED Episode #84 — False Prophets and Flying Objects — The Whistleblower Wave,2025-08-05,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-84,https://weaponizedpodcast.com/episodes-3/episode-84,e5a05fb0bfca5135b984,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00390,authoritative,media-audit-e7340a9bae56cfbe
inv-01159,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-84,podcast_episode,84,WEAPONIZED Episode #84 — False Prophets and Flying Objects — The Whistleblower Wave,2025-08-05,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00389,authoritative,media-audit-549ce7641b256244
inv-01160,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-84,podcast_episode,84,WEAPONIZED Episode #84 — False Prophets and Flying Objects — The Whistleblower Wave,2025-08-05,mediaLinks,0,Open the official Episode #84 page,https://www.weaponizedpodcast.com/episodes-3/episode-84,https://weaponizedpodcast.com/episodes-3/episode-84,e5a05fb0bfca5135b984,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00390,duplicate,media-audit-e7340a9bae56cfbe
inv-01161,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-84,podcast_episode,84,WEAPONIZED Episode #84 — False Prophets and Flying Objects — The Whistleblower Wave,2025-08-05,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00389,duplicate,media-audit-549ce7641b256244
inv-01162,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-84,podcast_episode,84,WEAPONIZED Episode #84 — False Prophets and Flying Objects — The Whistleblower Wave,2025-08-05,referenceSources,0,Official WEAPONIZED Episode #84 page,https://www.weaponizedpodcast.com/episodes-3/episode-84,https://weaponizedpodcast.com/episodes-3/episode-84,e5a05fb0bfca5135b984,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00390,duplicate,media-audit-e7340a9bae56cfbe
inv-01163,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-84,podcast_episode,84,WEAPONIZED Episode #84 — False Prophets and Flying Objects — The Whistleblower Wave,2025-08-05,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00389,duplicate,media-audit-549ce7641b256244
inv-01164,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-85,podcast_episode,85,WEAPONIZED Episode #85 — Weaponized Silence — The UFO Disclosure Dilemma,2025-08-12,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-85,https://weaponizedpodcast.com/episodes-3/episode-85,15fcf9975603a8c21ff3,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00392,authoritative,media-audit-dd44d5f35140be06
inv-01165,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-85,podcast_episode,85,WEAPONIZED Episode #85 — Weaponized Silence — The UFO Disclosure Dilemma,2025-08-12,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00391,authoritative,media-audit-1df45da72c8ea5a4
inv-01166,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-85,podcast_episode,85,WEAPONIZED Episode #85 — Weaponized Silence — The UFO Disclosure Dilemma,2025-08-12,mediaLinks,0,Open the official Episode #85 page,https://www.weaponizedpodcast.com/episodes-3/episode-85,https://weaponizedpodcast.com/episodes-3/episode-85,15fcf9975603a8c21ff3,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00392,duplicate,media-audit-dd44d5f35140be06
inv-01167,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-85,podcast_episode,85,WEAPONIZED Episode #85 — Weaponized Silence — The UFO Disclosure Dilemma,2025-08-12,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00391,duplicate,media-audit-1df45da72c8ea5a4
inv-01168,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-85,podcast_episode,85,WEAPONIZED Episode #85 — Weaponized Silence — The UFO Disclosure Dilemma,2025-08-12,referenceSources,0,Official WEAPONIZED Episode #85 page,https://www.weaponizedpodcast.com/episodes-3/episode-85,https://weaponizedpodcast.com/episodes-3/episode-85,15fcf9975603a8c21ff3,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00392,duplicate,media-audit-dd44d5f35140be06
inv-01169,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-85,podcast_episode,85,WEAPONIZED Episode #85 — Weaponized Silence — The UFO Disclosure Dilemma,2025-08-12,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00391,duplicate,media-audit-1df45da72c8ea5a4
inv-01170,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-86,podcast_episode,86,"WEAPONIZED Episode #86 — Threats, Intimidation, Prosecution — The Daunting Risks for UFO Whistleblowers",2025-08-19,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-86,https://weaponizedpodcast.com/episodes-3/episode-86,7cd2d922827ea5993209,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00394,authoritative,media-audit-577a5cba23e6a7f7
inv-01171,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-86,podcast_episode,86,"WEAPONIZED Episode #86 — Threats, Intimidation, Prosecution — The Daunting Risks for UFO Whistleblowers",2025-08-19,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00393,authoritative,media-audit-f70c869ceacac9d1
inv-01172,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-86,podcast_episode,86,"WEAPONIZED Episode #86 — Threats, Intimidation, Prosecution — The Daunting Risks for UFO Whistleblowers",2025-08-19,mediaLinks,0,Open the official Episode #86 page,https://www.weaponizedpodcast.com/episodes-3/episode-86,https://weaponizedpodcast.com/episodes-3/episode-86,7cd2d922827ea5993209,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00394,duplicate,media-audit-577a5cba23e6a7f7
inv-01173,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-86,podcast_episode,86,"WEAPONIZED Episode #86 — Threats, Intimidation, Prosecution — The Daunting Risks for UFO Whistleblowers",2025-08-19,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00393,duplicate,media-audit-f70c869ceacac9d1
inv-01174,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-86,podcast_episode,86,"WEAPONIZED Episode #86 — Threats, Intimidation, Prosecution — The Daunting Risks for UFO Whistleblowers",2025-08-19,referenceSources,0,Official WEAPONIZED Episode #86 page,https://www.weaponizedpodcast.com/episodes-3/episode-86,https://weaponizedpodcast.com/episodes-3/episode-86,7cd2d922827ea5993209,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00394,duplicate,media-audit-577a5cba23e6a7f7
inv-01175,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-86,podcast_episode,86,"WEAPONIZED Episode #86 — Threats, Intimidation, Prosecution — The Daunting Risks for UFO Whistleblowers",2025-08-19,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00393,duplicate,media-audit-f70c869ceacac9d1
inv-01176,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-87,podcast_episode,87,WEAPONIZED Episode #87 — Alien Bodies and Technology — The Lost Tapes of UFO Whistleblower Col. Corso,2025-08-26,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-87,https://weaponizedpodcast.com/episodes-3/episode-87,039e2437f4685cbeb719,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00396,authoritative,media-audit-9101995632ad3bfd
inv-01177,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-87,podcast_episode,87,WEAPONIZED Episode #87 — Alien Bodies and Technology — The Lost Tapes of UFO Whistleblower Col. Corso,2025-08-26,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00395,authoritative,media-audit-70773c43a03e9ee8
inv-01178,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-87,podcast_episode,87,WEAPONIZED Episode #87 — Alien Bodies and Technology — The Lost Tapes of UFO Whistleblower Col. Corso,2025-08-26,mediaLinks,0,Open the official Episode #87 page,https://www.weaponizedpodcast.com/episodes-3/episode-87,https://weaponizedpodcast.com/episodes-3/episode-87,039e2437f4685cbeb719,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00396,duplicate,media-audit-9101995632ad3bfd
inv-01179,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-87,podcast_episode,87,WEAPONIZED Episode #87 — Alien Bodies and Technology — The Lost Tapes of UFO Whistleblower Col. Corso,2025-08-26,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00395,duplicate,media-audit-70773c43a03e9ee8
inv-01180,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-87,podcast_episode,87,WEAPONIZED Episode #87 — Alien Bodies and Technology — The Lost Tapes of UFO Whistleblower Col. Corso,2025-08-26,referenceSources,0,Official WEAPONIZED Episode #87 page,https://www.weaponizedpodcast.com/episodes-3/episode-87,https://weaponizedpodcast.com/episodes-3/episode-87,039e2437f4685cbeb719,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00396,duplicate,media-audit-9101995632ad3bfd
inv-01181,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-87,podcast_episode,87,WEAPONIZED Episode #87 — Alien Bodies and Technology — The Lost Tapes of UFO Whistleblower Col. Corso,2025-08-26,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00395,duplicate,media-audit-70773c43a03e9ee8
inv-01182,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-88,podcast_episode,88,WEAPONIZED Episode #88 — Injured by UFOs — The Case-by-Case Medical Evidence,2025-09-02,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-88,https://weaponizedpodcast.com/episodes-3/episode-88,cd29952466b033c4512f,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00398,authoritative,media-audit-e6a89e92ec4c24e9
inv-01183,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-88,podcast_episode,88,WEAPONIZED Episode #88 — Injured by UFOs — The Case-by-Case Medical Evidence,2025-09-02,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00397,authoritative,media-audit-54155c35d5e4b8a2
inv-01184,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-88,podcast_episode,88,WEAPONIZED Episode #88 — Injured by UFOs — The Case-by-Case Medical Evidence,2025-09-02,mediaLinks,0,Open the official Episode #88 page,https://www.weaponizedpodcast.com/episodes-3/episode-88,https://weaponizedpodcast.com/episodes-3/episode-88,cd29952466b033c4512f,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00398,duplicate,media-audit-e6a89e92ec4c24e9
inv-01185,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-88,podcast_episode,88,WEAPONIZED Episode #88 — Injured by UFOs — The Case-by-Case Medical Evidence,2025-09-02,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00397,duplicate,media-audit-54155c35d5e4b8a2
inv-01186,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-88,podcast_episode,88,WEAPONIZED Episode #88 — Injured by UFOs — The Case-by-Case Medical Evidence,2025-09-02,referenceSources,0,Official WEAPONIZED Episode #88 page,https://www.weaponizedpodcast.com/episodes-3/episode-88,https://weaponizedpodcast.com/episodes-3/episode-88,cd29952466b033c4512f,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00398,duplicate,media-audit-e6a89e92ec4c24e9
inv-01187,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-88,podcast_episode,88,WEAPONIZED Episode #88 — Injured by UFOs — The Case-by-Case Medical Evidence,2025-09-02,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00397,duplicate,media-audit-54155c35d5e4b8a2
inv-01188,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-89,podcast_episode,89,WEAPONIZED Episode #89 — The 2025 UAP Hearing — Did It Move the Needle?,2025-09-16,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-89,https://weaponizedpodcast.com/episodes-3/episode-89,e8e6aeef5cb560509d32,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00400,authoritative,media-audit-7b5110b23a103d36
inv-01189,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-89,podcast_episode,89,WEAPONIZED Episode #89 — The 2025 UAP Hearing — Did It Move the Needle?,2025-09-16,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00399,authoritative,media-audit-617288390264f85f
inv-01190,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-89,podcast_episode,89,WEAPONIZED Episode #89 — The 2025 UAP Hearing — Did It Move the Needle?,2025-09-16,mediaLinks,0,Open the official Episode #89 page,https://www.weaponizedpodcast.com/episodes-3/episode-89,https://weaponizedpodcast.com/episodes-3/episode-89,e8e6aeef5cb560509d32,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00400,duplicate,media-audit-7b5110b23a103d36
inv-01191,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-89,podcast_episode,89,WEAPONIZED Episode #89 — The 2025 UAP Hearing — Did It Move the Needle?,2025-09-16,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00399,duplicate,media-audit-617288390264f85f
inv-01192,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-89,podcast_episode,89,WEAPONIZED Episode #89 — The 2025 UAP Hearing — Did It Move the Needle?,2025-09-16,referenceSources,0,Official WEAPONIZED Episode #89 page,https://www.weaponizedpodcast.com/episodes-3/episode-89,https://weaponizedpodcast.com/episodes-3/episode-89,e8e6aeef5cb560509d32,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00400,duplicate,media-audit-7b5110b23a103d36
inv-01193,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-89,podcast_episode,89,WEAPONIZED Episode #89 — The 2025 UAP Hearing — Did It Move the Needle?,2025-09-16,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00399,duplicate,media-audit-617288390264f85f
inv-01194,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-90,podcast_episode,90,WEAPONIZED Episode #90 — The Reluctant UFO Whistleblower — Dylan Borland Tells All: Part 1,2025-09-23,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-90,https://weaponizedpodcast.com/episodes-3/episode-90,0cd74e8961a5bbd00a56,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00402,authoritative,media-audit-8be5999fba023aa1
inv-01195,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-90,podcast_episode,90,WEAPONIZED Episode #90 — The Reluctant UFO Whistleblower — Dylan Borland Tells All: Part 1,2025-09-23,officialMedia,1,Browse Official Podcast Archive,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,RSS,series,audio,True,verified,approved,6,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00401,authoritative,media-audit-6efb40831018cb32
inv-01196,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-90,podcast_episode,90,WEAPONIZED Episode #90 — The Reluctant UFO Whistleblower — Dylan Borland Tells All: Part 1,2025-09-23,mediaLinks,0,Open the official Episode #90 page,https://www.weaponizedpodcast.com/episodes-3/episode-90,https://weaponizedpodcast.com/episodes-3/episode-90,0cd74e8961a5bbd00a56,WEAPONIZED,episode,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00402,duplicate,media-audit-8be5999fba023aa1
inv-01197,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-90,podcast_episode,90,WEAPONIZED Episode #90 — The Reluctant UFO Whistleblower — Dylan Borland Tells All: Part 1,2025-09-23,mediaLinks,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,Official audio feed,series,web_page,True,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00401,duplicate,media-audit-6efb40831018cb32
inv-01198,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-90,podcast_episode,90,WEAPONIZED Episode #90 — The Reluctant UFO Whistleblower — Dylan Borland Tells All: Part 1,2025-09-23,referenceSources,0,Official WEAPONIZED Episode #90 page,https://www.weaponizedpodcast.com/episodes-3/episode-90,https://weaponizedpodcast.com/episodes-3/episode-90,0cd74e8961a5bbd00a56,WEAPONIZED website,episode,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00402,duplicate,media-audit-8be5999fba023aa1
inv-01199,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-90,podcast_episode,90,WEAPONIZED Episode #90 — The Reluctant UFO Whistleblower — Dylan Borland Tells All: Part 1,2025-09-23,referenceSources,1,Listen to WEAPONIZED,https://link.chtbl.com/Weaponized,https://link.chtbl.com/Weaponized,e431bef40967149e37ee,link.chtbl.com,series,web_page,False,legacy_unspecified,approved,,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00401,duplicate,media-audit-6efb40831018cb32
inv-01200,weaponized-podcast,WEAPONIZED,2025-weaponized-episode-91,podcast_episode,91,WEAPONIZED Episode #91 — Dylan Borland Unloads — The Truth About Legacy UFO Programs: Part 2,2025-10-02,officialMedia,0,Open Official Episode Page,https://www.weaponizedpodcast.com/episodes-3/episode-91,https://weaponizedpodcast.com/episodes-3/episode-91,6dcb03168cc265859351,Official website,episode,web_page,True,verified,approved,1,False,False,network_check_pending,2026-07-28T00:00:00Z,23.5C.1-1.0.0,dup-00404,authoritative,media-audit-3130e9382e521670
